"subject"	"query.name"	"logFC.x"	"logFC.y"	"t"	"P.Value"	"adj.P.Val"	"B"
"3651"	"ECs2506"	"A_07_P015676"	1.00928439887148	0.654214506	5.715207882	0.000648553	0.00182604	-1.118132066
"3652"	"ECs2506"	"A_07_P035280"	0.458675331516616	0.654214506	5.715207882	0.000648553	0.00182604	-1.118132066
"3653"	"ECs2506"	"A_07_P042408"	1.05328517241776	0.654214506	5.715207882	0.000648553	0.00182604	-1.118132066
"3654"	"ECs2507"	"A_07_P015685"	1.84797544955807	1.705634792	21.93230013	7.16e-08	1.45e-06	8.954885634
"3655"	"ECs2509"	"A_07_P044497"	-1.86131730760628	-2.383529192	-7.405345138	0.000127748	0.000460517	0.835073948
"3656"	"ECs2509"	"A_07_P035283"	-1.73907247148511	-2.383529192	-7.405345138	0.000127748	0.000460517	0.835073948
"3657"	"ECs2509"	"A_07_P054972"	-2.43392620123843	-2.383529192	-7.405345138	0.000127748	0.000460517	0.835073948
"3658"	"ECs2509"	"A_07_P015692"	-1.64877168332192	-2.383529192	-7.405345138	0.000127748	0.000460517	0.835073948
"3659"	"ECs2510"	"A_07_P015697"	-1.1075749554622	-1.019176785	-6.83270387	0.000214029	0.000706323	0.371292135
"3660"	"ECs2511"	"A_07_P015704"	-0.782483614220482	-1.040061935	-6.367013356	0.000333875	0.001023016	-0.106607356
"3661"	"ECs2512"	"A_07_P015709"	-0.754762383691725	-0.315894295	-3.097327745	0.016728192	0.03141566	-4.473419444
"3662"	"ECs2513"	"A_07_P015715"	1.23942866564093	1.189797179	13.18893284	2.59e-06	1.91e-05	4.903906916
"3663"	"ECs2514"	"A_07_P015717"	1.9157791137345	1.410819732	20.51801164	1.15e-07	1.97e-06	8.328692243
"3664"	"ECs2515"	"A_07_P063243"	1.71146509237894	0.511907072	5.997525201	0.000483428	0.001415827	-0.94231971
"3665"	"ECs2515"	"A_07_P015721"	1.43543400211523	0.511907072	5.997525201	0.000483428	0.001415827	-0.94231971
"3666"	"ECs2515"	"A_07_P052563"	1.82641769157203	0.511907072	5.997525201	0.000483428	0.001415827	-0.94231971
"3667"	"ECs2516"	"A_07_P015726"	1.54985236077063	0.995802943	7.241290263	0.000147617	0.00052283	0.376842187
"3668"	"ECs2517"	"A_07_P063247"	1.24654135086746	0.635754542	6.06460827	0.00045147	0.001333668	-0.882917589
"3669"	"ECs2517"	"A_07_P052567"	1.14623783303696	0.635754542	6.06460827	0.00045147	0.001333668	-0.882917589
"3670"	"ECs2517"	"A_07_P015735"	0.99015858438207	0.635754542	6.06460827	0.00045147	0.001333668	-0.882917589
"3671"	"ECs2518"	"A_07_P015736"	-0.547762965243191	-0.767306815	-9.537007085	2.4e-05	0.000110978	2.594685899
"3672"	"ECs2519"	"A_07_P015744"	-0.0966458299167205	-0.37622229	-2.439288203	0.043783624	0.07259633	-5.475697301
"3673"	"ECs2520"	"A_07_P015748"	0.822542730556337	0.304428307	0.703780787	0.503633883	0.586356874	-7.752695588
"3674"	"ECs2520"	"A_07_P035289"	0.455426806764425	0.304428307	0.703780787	0.503633883	0.586356874	-7.752695588
"3675"	"ECs2521"	"A_07_P054980"	0.83283690275127	0.119041231	1.241537961	0.253232135	0.330684258	-7.372619242
"3676"	"ECs2521"	"A_07_P035295"	0.833417284768861	0.119041231	1.241537961	0.253232135	0.330684258	-7.372619242
"3677"	"ECs2521"	"A_07_P044503"	0.771049574793061	0.119041231	1.241537961	0.253232135	0.330684258	-7.372619242
"3678"	"ECs2521"	"A_07_P044503"	0.567483861900351	0.119041231	1.241537961	0.253232135	0.330684258	-7.372619242
"3679"	"ECs2521"	"A_07_P044503"	0.625070231669054	0.119041231	1.241537961	0.253232135	0.330684258	-7.372619242
"3680"	"ECs2521"	"A_07_P044503"	0.630140340263874	0.119041231	1.241537961	0.253232135	0.330684258	-7.372619242
"3681"	"ECs2521"	"A_07_P015754"	0.80054612676551	0.119041231	1.241537961	0.253232135	0.330684258	-7.372619242
"3682"	"ECs2521"	"A_07_P044503"	0.827784683426177	0.119041231	1.241537961	0.253232135	0.330684258	-7.372619242
"3683"	"ECs2522"	"A_07_P015759"	0.610669703901326	0.21016365	1.8727981	0.101980384	0.151158882	-6.371989162
"3684"	"ECs2523"	"A_07_P015761"	1.67686789925965	1.580496913	20.13833175	1.31e-07	2.19e-06	8.16113827
"3685"	"ECs2524"	"A_07_P015767"	-0.650238396842711	-0.523436541	-5.054869437	0.001342291	0.003453682	-1.831034206
"3686"	"ECs2525"	"A_07_P015774"	-0.295375069212794	-0.416523003	-4.47589848	0.002669385	0.006263714	-2.751874909
"3687"	"ECs2526"	"A_07_P054984"	-0.128048750560678	-0.608583701	-5.168153817	0.001179897	0.003079339	-1.447810348
"3688"	"ECs2527"	"A_07_P015778"	-2.81826191207691	-2.913972387	-33.69138271	3.32e-09	2.36e-07	12.14360619
"3689"	"ECs2528"	"A_07_P035300"	-0.563097946966939	-2.494342394	-34.50601317	2.8e-09	2.18e-07	12.31989134
"3690"	"ECs2528"	"A_07_P015784"	-2.7998463689982	-2.494342394	-34.50601317	2.8e-09	2.18e-07	12.31989134
"3691"	"ECs2529"	"A_07_P015786"	-2.27326009137148	-2.361866275	-36.79584061	1.76e-09	1.69e-07	12.78823238
"3692"	"ECs2530"	"A_07_P054987"	-1.7349937598522	-1.345974196	-9.778595352	2.02e-05	9.68e-05	2.916687901
"3693"	"ECs2530"	"A_07_P044507"	-1.66897888042719	-1.345974196	-9.778595352	2.02e-05	9.68e-05	2.916687901
"3694"	"ECs2530"	"A_07_P015792"	-1.62279826388218	-1.345974196	-9.778595352	2.02e-05	9.68e-05	2.916687901
"3695"	"ECs2531"	"A_07_P015797"	0.959371274281854	1.199061444	12.57791314	3.6e-06	2.49e-05	4.515773521
"3696"	"ECs2532"	"A_07_P015802"	0.270899434403518	-0.174471271	-2.593339252	0.034835997	0.059530557	-5.599711109
"3697"	"ECs2533"	"A_07_P015809"	-1.86551071444507	-2.062075679	-20.95626424	9.9e-08	1.75e-06	8.412816528
"3698"	"ECs2535"	"A_07_P015812"	0.712051176747009	0.93304883	6.85779854	0.000209099	0.000692265	0.104765561
"3699"	"ECs2537"	"A_07_P015816"	-0.0963613291681202	-0.373153042	-1.793178488	0.114749227	0.166598674	-6.627956983
"3700"	"ECs2538"	"A_07_P015821"	2.12941642132001	1.85617444	24.58613939	3.17e-08	8.37e-07	9.789896093
"3701"	"ECs2539"	"A_07_P015826"	-1.31745752914601	-1.407673947	-16.56379792	5.24e-07	5.87e-06	6.593480762
"3702"	"ECs2540"	"A_07_P015831"	0.594181631057849	0.566825581	7.810781257	9.03e-05	0.00034234	0.769522566
"3703"	"ECs2541"	"A_07_P010469"	0.661990384148442	0.816309732	10.4798624	1.26e-05	6.61e-05	2.98928725
"3704"	"ECs2542"	"A_07_P015837"	-0.0277725606971113	-0.448394375	-3.36320529	0.011495635	0.022582187	-4.350777337
"3705"	"ECs2543"	"A_07_P015844"	0.144043819635056	0.014901222	0.146494701	0.887538697	0.917393989	-8.171116873
"3706"	"ECs2544"	"A_07_P015846"	-0.551302461216881	-0.672641276	-9.759931015	2.05e-05	9.77e-05	2.550980023
"3707"	"ECs2545"	"A_07_P041198"	0.794311704355616	0.805802458	11.18502015	8.1e-06	4.69e-05	3.619512433
"3708"	"ECs2545"	"A_07_P015851"	1.07087754985701	0.805802458	11.18502015	8.1e-06	4.69e-05	3.619512433
"3709"	"ECs2546"	"A_07_P015860"	-3.43832510003359	-3.588460145	-44.72650774	4.33e-10	9.47e-08	14.16672725
"3710"	"ECs2547"	"A_07_P010475"	-0.885353452363712	-1.568982135	-13.93315842	1.77e-06	1.42e-05	5.61275734
"3711"	"ECs2547"	"A_07_P054991"	-0.643405933035856	-1.568982135	-13.93315842	1.77e-06	1.42e-05	5.61275734
"3712"	"ECs2547"	"A_07_P048583"	-0.977068318192448	-1.568982135	-13.93315842	1.77e-06	1.42e-05	5.61275734
"3713"	"ECs2547"	"A_07_P015861"	-0.307217205922184	-1.568982135	-13.93315842	1.77e-06	1.42e-05	5.61275734
"3714"	"ECs2547"	"A_07_P035495"	-0.673474848768631	-1.568982135	-13.93315842	1.77e-06	1.42e-05	5.61275734
"3715"	"ECs2548"	"A_07_P015867"	-1.68208844202391	-1.809109484	-17.46767403	3.6e-07	4.36e-06	7.263841285
"3716"	"ECs2549"	"A_07_P015874"	0.731223630158318	0.237405574	2.610538845	0.033961442	0.05832787	-5.418547427
"3717"	"ECs2550"	"A_07_P042419"	0.663681897379814	0.494528175	5.988982259	0.000487676	0.001426739	-0.920128751
"3718"	"ECs2550"	"A_07_P015879"	0.674868084596348	0.494528175	5.988982259	0.000487676	0.001426739	-0.920128751
"3719"	"ECs2551"	"A_07_P015882"	0.698429321830665	0.018125324	0.195949254	0.850052609	0.885270596	-8.195718561
"3720"	"ECs2552"	"A_07_P035500"	0.397031086579354	-0.419136405	-3.315430063	0.012288759	0.023908176	-4.27255396
"3721"	"ECs2552"	"A_07_P015890"	0.224985401988081	-0.419136405	-3.315430063	0.012288759	0.023908176	-4.27255396
"3722"	"ECs2553"	"A_07_P015892"	0.441653096226432	0.042269571	0.468301342	0.653382131	0.719615749	-8.031581762
"3723"	"ECs2554"	"A_07_P015896"	0.0731668263117321	-0.045653899	-0.457881264	0.660503567	0.724975295	-7.999774579
"3724"	"ECs2555"	"A_07_P035322"	0.263473521014194	0.111305506	1.345218198	0.21928221	0.292287141	-7.324260362
"3725"	"ECs2555"	"A_07_P015904"	0.243532896224509	0.111305506	1.345218198	0.21928221	0.292287141	-7.324260362
"3726"	"ECs2555"	"A_07_P052572"	0.379038061895506	0.111305506	1.345218198	0.21928221	0.292287141	-7.324260362
"3727"	"ECs2555"	"A_07_P035318"	0.39108296738362	0.111305506	1.345218198	0.21928221	0.292287141	-7.324260362
"3728"	"ECs2555"	"A_07_P063252"	0.433767492489681	0.111305506	1.345218198	0.21928221	0.292287141	-7.324260362
"3729"	"ECs2556"	"A_07_P015906"	-0.963835338987375	-1.138850512	-14.08188249	1.64e-06	1.33e-05	5.51828231
"3730"	"ECs2556"	"A_07_P035329"	0.479901261398734	-1.138850512	-14.08188249	1.64e-06	1.33e-05	5.51828231
"3731"	"ECs2557"	"A_07_P015914"	-0.49227681042738	-0.843763756	-11.60251774	6.29e-06	3.83e-05	3.863250604
"3732"	"ECs2558"	"A_07_P015916"	0.383966143663678	0.031894037	0.465029149	0.655614362	0.721637963	-8.214944446
"3733"	"ECs2559"	"A_07_P015921"	-3.77025825227732	-3.537720995	-28.16152661	1.2e-08	4.86e-07	10.84786341
"3734"	"ECs2560"	"A_07_P015930"	0.704389692866856	0.595809025	6.39358082	0.000325304	0.000999318	-0.486752672
"3735"	"ECs2561"	"A_07_P015931"	3.48764746079514	2.097658394	25.46841749	2.46e-08	7.3e-07	10.03846065
"3736"	"ECs2562"	"A_07_P015938"	0.300432168237491	0.10639205	1.52507373	0.169787509	0.234069755	-7.254479722
"3737"	"ECs2563"	"A_07_P015941"	-0.281557699375331	-0.583216036	-7.150732145	0.000160056	0.000558455	0.349111118
"3738"	"ECs2564"	"A_07_P015946"	-0.966078210458189	-1.237570657	-17.55397616	3.48e-07	4.24e-06	7.052321536
"3739"	"ECs2565"	"A_07_P015954"	0.792064020021979	0.772593946	11.66641166	6.06e-06	3.7e-05	3.905251995
"3740"	"ECs2566"	"A_07_P015956"	0.918389081795275	0.56056896	8.883008662	3.86e-05	0.000165975	1.747004855
"3741"	"ECs2567"	"A_07_P015964"	0.915912330706487	0.365083017	4.661190417	0.002130933	0.005164324	-2.67138996
"3742"	"ECs2568"	"A_07_P015968"	1.03128960981669	0.900409026	7.243274934	0.000147357	0.000522247	0.506295543
"3743"	"ECs2569"	"A_07_P015974"	0.534874848482939	0.897779022	7.706499784	9.86e-05	0.000369125	0.975153544
"3744"	"ECs2569"	"A_07_P035336"	0.656544672469785	0.897779022	7.706499784	9.86e-05	0.000369125	0.975153544
"3745"	"ECs2570"	"A_07_P015980"	0.430784669569776	0.276996917	3.757340915	0.006711617	0.01402102	-3.872982396
"3746"	"ECs2571"	"A_07_P015985"	0.695567934662087	0.351971517	4.820565926	0.001762591	0.004386411	-2.352127352
"3747"	"ECs2572"	"A_07_P015990"	0.33925103721234	0.816772376	4.008530002	0.004819898	0.010481102	-2.666267344
"3748"	"ECs2572"	"A_07_P035344"	0.249836059999249	0.816772376	4.008530002	0.004819898	0.010481102	-2.666267344
"3749"	"ECs2573"	"A_07_P041203"	0.900498049767406	0.696256543	3.788034107	0.006442266	0.013537152	-3.710346714
"3750"	"ECs2573"	"A_07_P015994"	0.734290775300439	0.696256543	3.788034107	0.006442266	0.013537152	-3.710346714
"3751"	"ECs2574"	"A_07_P015999"	0.776281873458538	0.41808086	5.826550786	0.000576906	0.001650452	-1.164844728
"3752"	"ECs2575"	"A_07_P016003"	0.830800075852646	0.490022533	5.365297207	0.000946676	0.002533586	-1.63394005
"3753"	"ECs2575"	"A_07_P016003"	0.819649343177307	0.490022533	5.365297207	0.000946676	0.002533586	-1.63394005
"3754"	"ECs2575"	"A_07_P016003"	0.87196770248045	0.490022533	5.365297207	0.000946676	0.002533586	-1.63394005
"3755"	"ECs2575"	"A_07_P016003"	0.852086619501875	0.490022533	5.365297207	0.000946676	0.002533586	-1.63394005
"3756"	"ECs2575"	"A_07_P016003"	0.794495674864076	0.490022533	5.365297207	0.000946676	0.002533586	-1.63394005
"3757"	"ECs2576"	"A_07_P016009"	0.831869288417029	0.546088071	6.373404662	0.00033179	0.001018099	-0.65751914
"3758"	"ECs2577"	"A_07_P016015"	1.11873249125293	0.900705957	8.032330202	7.52e-05	0.000291273	1.26674338
"3759"	"ECs2578"	"A_07_P016020"	1.33929413003016	0.857905927	9.558229027	2.36e-05	0.000109419	2.601023801
"3760"	"ECs2579"	"A_07_P016023"	0.243620833432541	-0.00979418	-0.12296152	0.905491524	0.930696103	-8.158559338
"3761"	"ECs2580"	"A_07_P016030"	1.17517059743146	0.704628952	5.876313852	0.000547771	0.001578055	-1.046162658
"3762"	"ECs2581"	"A_07_P016031"	1.0653071085935	0.970599564	6.942758095	0.000193329	0.000649782	0.126775352
"3763"	"ECs2582"	"A_07_P062796"	-0.062106039584296	-0.212079633	-1.843807296	0.10646292	0.156529421	-6.476876481
"3764"	"ECs2582"	"A_07_P016039"	-0.124385166138235	-0.212079633	-1.843807296	0.10646292	0.156529421	-6.476876481
"3765"	"ECs2582"	"A_07_P051761"	-0.145971379512987	-0.212079633	-1.843807296	0.10646292	0.156529421	-6.476876481
"3766"	"ECs2583"	"A_07_P016041"	0.272397092039596	0.121856191	0.536543251	0.607715998	0.681125498	-7.264499961
"3767"	"ECs2584"	"A_07_P016047"	-0.261872072341135	-0.31131952	-3.512377032	0.009352876	0.018812465	-4.219149852
"3768"	"ECs2585"	"A_07_P016051"	0.094069192439858	-0.203623877	-2.49158629	0.040507539	0.06788522	-5.655833526
"3769"	"ECs2586"	"A_07_P016056"	0.80535338957606	0.763819219	12.80444665	3.18e-06	2.25e-05	4.546808707
"3770"	"ECs2587"	"A_07_P016062"	1.46283664696436	2.049332028	23.4061496	4.5e-08	1.07e-06	9.507555789
"3771"	"ECs2588"	"A_07_P044511"	-0.0980873414214403	0.996336384	3.171821111	0.015045332	0.028624611	-3.731624686
"3772"	"ECs2588"	"A_07_P054996"	0.0874242430562021	0.996336384	3.171821111	0.015045332	0.028624611	-3.731624686
"3773"	"ECs2589"	"A_07_P016071"	-0.095438056603481	-0.320345966	-1.984875852	0.086310772	0.131316361	-6.049428146
"3774"	"ECs2590"	"A_07_P016076"	0.137030089010814	-0.384357494	-1.538531491	0.166524404	0.22998632	-6.26299805
"3775"	"ECs2591"	"A_07_P016084"	-0.481507095292045	-1.509192473	-4.067559885	0.004465207	0.009796208	-2.967832628
"3776"	"ECs2591"	"A_07_P063265"	-0.684415162295344	-1.509192473	-4.067559885	0.004465207	0.009796208	-2.967832628
"3777"	"ECs2591"	"A_07_P052585"	-0.715533553319004	-1.509192473	-4.067559885	0.004465207	0.009796208	-2.967832628
"3778"	"ECs2591"	"A_07_P035355"	-0.725130397217924	-1.509192473	-4.067559885	0.004465207	0.009796208	-2.967832628
"3779"	"ECs2592"	"A_07_P016090"	-1.40519119845556	-1.820118445	-4.245034943	0.003559614	0.008071904	-2.502824793
"3780"	"ECs2593"	"A_07_P016092"	-1.05665083533379	-1.50770087	-3.741508707	0.006855301	0.014288413	-3.189453585
"3781"	"ECs2593"	"A_07_P016092"	-0.959357840939606	-1.50770087	-3.741508707	0.006855301	0.014288413	-3.189453585
"3782"	"ECs2593"	"A_07_P016092"	-0.953738868089504	-1.50770087	-3.741508707	0.006855301	0.014288413	-3.189453585
"3783"	"ECs2593"	"A_07_P016092"	-1.15916921755414	-1.50770087	-3.741508707	0.006855301	0.014288413	-3.189453585
"3784"	"ECs2593"	"A_07_P016092"	-0.992945743797373	-1.50770087	-3.741508707	0.006855301	0.014288413	-3.189453585
"3785"	"ECs2594"	"A_07_P016097"	-1.2310311548326	-1.3726889	-3.391557521	0.011051007	0.021842225	-3.917013388
"3786"	"ECs2595"	"A_07_P016101"	-1.47446313978286	-1.682931208	-3.467878221	0.009943239	0.019875567	-4.03450595
"3787"	"ECs2596"	"A_07_P016110"	-1.25271900796086	-1.297785976	-2.825088277	0.024782807	0.044465558	-5.028433736
"3788"	"ECs2597"	"A_07_P016114"	-0.956067254773791	-1.544147054	-4.567103998	0.002387688	0.005710597	-2.367720327
"3789"	"ECs2598"	"A_07_P016116"	-0.674875215848937	-1.140272647	-3.41683587	0.010670106	0.021165927	-4.195113596
"3790"	"ECs2599"	"A_07_P016121"	0.60517481658253	-0.518164893	-1.286303678	0.238056884	0.313489366	-7.195014082
"3791"	"ECs2600"	"A_07_P016130"	0.164595957348945	-0.46483416	-1.376247139	0.209923065	0.281597828	-7.156200825
"3792"	"ECs2601"	"A_07_P016133"	-3.36354697988833	-3.091085225	-30.32917472	7.06e-09	3.47e-07	11.39046737
"3793"	"ECs2602"	"A_07_P016140"	-2.93917010758951	-3.268057327	-34.88743764	2.58e-09	2.05e-07	12.41349807
"3794"	"ECs2603"	"A_07_P016145"	-1.74162869448459	-2.114480556	-18.24358961	2.65e-07	3.52e-06	7.648579996
"3795"	"ECs2604"	"A_07_P016147"	-2.39818708391597	-2.934766671	-26.13212303	2.05e-08	6.52e-07	10.27110062
"3796"	"ECs2605"	"A_07_P016155"	-3.1042763843213	-3.81538173	-33.48544735	3.47e-09	2.4e-07	12.11493438
"3797"	"ECs2608"	"A_07_P016167"	0.102256941728562	-0.050973764	-0.561404039	0.591518124	0.66721291	-7.76767747
"3798"	"ECs2609"	"A_07_P016171"	0.141753614793552	-0.027961611	-0.130393854	0.899814687	0.9262549	-7.749073691
"3799"	"ECs2610"	"A_07_P035358"	-0.825866540263804	0.255267421	2.557556989	0.036730788	0.06239781	-5.396955254
"3800"	"ECs2610"	"A_07_P016180"	-0.535798832353156	0.255267421	2.557556989	0.036730788	0.06239781	-5.396955254
"3801"	"ECs2613"	"A_07_P016193"	1.65956349876943	0.951397598	6.479754455	0.000299151	0.000931543	-0.522487839
"3802"	"ECs2614"	"A_07_P052586"	0.320102761378521	1.61309112	13.16197816	2.63e-06	1.94e-05	5.243298165
"3803"	"ECs2614"	"A_07_P063266"	0.840720024981345	1.61309112	13.16197816	2.63e-06	1.94e-05	5.243298165
"3804"	"ECs2614"	"A_07_P035364"	-0.0106422818989078	1.61309112	13.16197816	2.63e-06	1.94e-05	5.243298165
"3805"	"ECs2615"	"A_07_P042427"	2.36237928607324	2.368475435	11.6963258	5.95e-06	3.66e-05	4.109730232
"3806"	"ECs2615"	"A_07_P016205"	2.37956645697757	2.368475435	11.6963258	5.95e-06	3.66e-05	4.109730232
"3807"	"ECs2616"	"A_07_P014920"	0.946664267287054	0.713893256	2.464686878	0.042159971	0.070288055	-5.71519712
"3808"	"ECs2617"	"A_07_P055007"	0.103746824442185	-0.206552174	-1.471822111	0.18327741	0.2502151	-6.755280002
"3809"	"ECs2617"	"A_07_P044522"	0.286022710263607	-0.206552174	-1.471822111	0.18327741	0.2502151	-6.755280002
"3810"	"ECs2618"	"A_07_P055015"	0.161983589698265	-0.354517255	-1.34680224	0.218795716	0.291717357	-6.195974133
"3811"	"ECs2618"	"A_07_P044530"	0.0927206481071333	-0.354517255	-1.34680224	0.218795716	0.291717357	-6.195974133
"3812"	"ECs2619"	"A_07_P055016"	0.493843467573736	0.371046564	2.457084978	0.042639366	0.070950615	-5.105790667
"3813"	"ECs2619"	"A_07_P044532"	0.525017877883026	0.371046564	2.457084978	0.042639366	0.070950615	-5.105790667
"3814"	"ECs2620"	"A_07_P055024"	0.831030089390935	0.181100097	0.574530117	0.58306425	0.660540242	-7.653836834
"3815"	"ECs2620"	"A_07_P044539"	0.766186211519706	0.181100097	0.574530117	0.58306425	0.660540242	-7.653836834
"3816"	"ECs2622"	"A_07_P055028"	0.358145926211508	0.295993372	0.852628049	0.421253333	0.508088604	-6.523013537
"3817"	"ECs2622"	"A_07_P044543"	0.0346816175504556	0.295993372	0.852628049	0.421253333	0.508088604	-6.523013537
"3818"	"ECs2624"	"A_07_P055040"	-0.423738949200408	0.005526074	0.012297028	0.990521643	0.99343013	-6.644109847
"3819"	"ECs2624"	"A_07_P044555"	-0.207052552571962	0.005526074	0.012297028	0.990521643	0.99343013	-6.644109847
"3820"	"ECs2625"	"A_07_P055043"	0.0854369433618092	-0.26679754	-0.453515746	0.663498349	0.727436608	-6.432299981
"3821"	"ECs2625"	"A_07_P044558"	-0.140021323746695	-0.26679754	-0.453515746	0.663498349	0.727436608	-6.432299981
"3822"	"ECs2632"	"A_07_P055080"	-0.31188583747165	0.265249263	1.133761203	0.293141893	0.375180433	-6.479560224
"3823"	"ECs2632"	"A_07_P044580"	0.0835174505554535	0.265249263	1.133761203	0.293141893	0.375180433	-6.479560224
"3824"	"ECs2633"	"A_07_P055081"	0.0532157181298245	-0.047713772	-0.247563791	0.811366946	0.854029345	-7.73455154
"3825"	"ECs2633"	"A_07_P044581"	-0.219008178532552	-0.047713772	-0.247563791	0.811366946	0.854029345	-7.73455154
"3826"	"ECs2634"	"A_07_P044588"	-0.280091314355265	0.21137635	1.496799498	0.176833603	0.242569186	-6.645057449
"3827"	"ECs2634"	"A_07_P055088"	-0.175586932571733	0.21137635	1.496799498	0.176833603	0.242569186	-6.645057449
"3828"	"ECs2635"	"A_07_P055094"	0.182241928276589	0.242501309	0.453448334	0.663544646	0.727436608	-7.09668906
"3829"	"ECs2635"	"A_07_P044594"	-0.0470582778457481	0.242501309	0.453448334	0.663544646	0.727436608	-7.09668906
"3830"	"ECs2638"	"A_07_P044601"	0.551720040492408	0.361132387	1.748360902	0.122595689	0.175664772	-6.125610543
"3831"	"ECs2638"	"A_07_P055101"	0.421401586258843	0.361132387	1.748360902	0.122595689	0.175664772	-6.125610543
"3832"	"ECs2639"	"A_07_P044609"	0.594063252411219	-0.073822572	-0.511900297	0.624007114	0.695249517	-7.443978314
"3833"	"ECs2639"	"A_07_P055109"	0.840881340790049	-0.073822572	-0.511900297	0.624007114	0.695249517	-7.443978314
"3834"	"ECs2642"	"A_07_P055125"	0.590404771484114	-0.277890518	-0.676730758	0.519667762	0.600800576	-6.631254014
"3835"	"ECs2642"	"A_07_P044624"	0.513919507699971	-0.277890518	-0.676730758	0.519667762	0.600800576	-6.631254014
"3836"	"ECs2644"	"A_07_P044634"	0.995071885594043	0.323487955	1.175560279	0.277085154	0.357729829	-6.847941667
"3837"	"ECs2644"	"A_07_P055134"	0.994791117595378	0.323487955	1.175560279	0.277085154	0.357729829	-6.847941667
"3838"	"ECs2645"	"A_07_P055136"	1.15446348052003	0.871540716	7.325561191	0.000137009	0.000490021	0.794470884
"3839"	"ECs2645"	"A_07_P044636"	1.12059168872923	0.871540716	7.325561191	0.000137009	0.000490021	0.794470884
"3840"	"ECs2646"	"A_07_P044645"	0.255291856444216	0.612096997	3.392753855	0.011032655	0.021813843	-3.854695373
"3841"	"ECs2646"	"A_07_P044645"	0.13702483590794	0.612096997	3.392753855	0.011032655	0.021813843	-3.854695373
"3842"	"ECs2646"	"A_07_P044645"	0.153492429383908	0.612096997	3.392753855	0.011032655	0.021813843	-3.854695373
"3843"	"ECs2646"	"A_07_P044645"	0.225857494411976	0.612096997	3.392753855	0.011032655	0.021813843	-3.854695373
"3844"	"ECs2646"	"A_07_P055145"	0.406637306783759	0.612096997	3.392753855	0.011032655	0.021813843	-3.854695373
